0.6461294282004076,0.8364696521940567,0.2750621226544503,0.7196377404898076,0.033080245910056094,0.7471684691074879,1.0,0.20182085316420484,0.3501376771643421,0.25944710109241176,0.3842134200823033,0.7108420559936366,0.8013936178328167,0.7348688212252046,0.5102713398440382,0.31056172192513554,0.6692830865281406,
0.9830393418093062,0.43611149695527773,0.9804139662628496,0.6246183345593103,0.8981672382708756,0.9171210815053719,0.8221668455775082,0.5617042564751462,0.5176396498792096,0.06940011409449756,0.39548819224732945,0.7759695408510437,0.7407934812451274,0.548690904409424,0.5163781735618552,0.07996966183408505,0.4997270426559721,
0.9830393418093062,0.43611149695527773,0.9804139662628496,0.6246183345593103,0.9190918086669004,0.9171210815053719,0.7343014947457834,0.46780933595099006,0.4796969193757545,0.08848462948707103,0.39548819224732945,0.7759695408510437,0.7407934812451274,0.5930781852911666,0.5163781735618552,0.07996966183408505,0.4997270426559721,
0.6903439081281345,0.682890308931573,0.48893103270114224,0.22943700965687963,0.5554304632847585,0.09306933874122358,0.708532279732483,0.4122146813390374,0.42549045836671806,0.4389198273516083,0.8615121534115211,0.3632754527025518,0.3373024238814649,0.09798419507459555,0.8726728792014552,0.08179254500198474,0.48597412974249354,
0.8390837710791649,0.7277726353654121,0.24806195103528494,0.0019320604387960127,0.803430719138752,0.7743114782932199,0.7065759856776339,0.8534560612251275,0.806606314752903,0.21013793998466312,0.11870751408925734,0.93247926186085,0.5309427056503639,0.09940526081295528,0.9885498411004789,0.5799697552099167,0.4061793003724483,
0.0,0.1827531070311271,0.9847647868397705,0.28632815466672024,0.37975459299357883,0.07380362210565317,1.0,0.09357393522308646,0.8401094395108156,0.5350269540292728,0.4700903529840672,0.17788258575896476,0.7450440575275706,0.6716663875365736,0.1509154695923144,0.5636648527682164,0.760457376975418,
0.5041178705963525,0.24397152129262267,0.06860835604455662,0.7396313765114869,0.904125369470379,0.38207475725932805,0.12523949463831144,0.6233890795350041,0.6110372584773534,0.9463971535849556,0.09105784184996679,0.88483522718128,0.49262103899543286,0.40839912833488023,0.47906953462587776,0.3909532971236729,0.666151387173238,
0.3745775770384684,0.7025775340220262,0.13053628455792776,0.20669601592976827,0.5917962396023062,0.2792611830087619,0.5612991759589883,0.30939233387032017,0.5349445636549359,0.2096912860307938,0.3990331908113043,0.9253425417534467,0.4218635491792402,1.0,0.28678099693361125,0.1847378840984324,0.9999775743964613,
0.45818666104767436,0.5353378692293866,0.16524843773403453,0.2325184987020249,0.8515838400025546,0.7001730876979675,0.1432050475233041,0.7527285405504603,0.5344614885140762,0.7943906604954135,0.048078865811141513,0.15790295775199525,0.6413862898422346,0.24858048718350123,0.752994884242079,0.9047861836671952,0.37555878757058514,
0.06005993921333108,0.27364430023265596,0.8046271362202663,0.9317126785838705,0.46875628186646734,0.7931427794824896,0.33583894873866726,0.11194883067144801,0.10173065900040956,0.22777589333858173,0.8156933851732827,0.49593826366408755,0.0703478063456986,0.730806145173184,0.34350558952876264,0.8264829953751907,0.6137156869503991,
0.9667709522793745,0.2913161782702466,0.19520773389862123,0.20571695214883923,0.6988130504213064,0.36475059897689543,0.7403634204951925,0.28717658416983166,0.5151696345186146,0.1966826936993521,0.6467809661318369,0.42523958984517946,0.12371887687227057,0.1898763840671024,0.47110818465899595,0.3044683922945094,0.10919575121536507,
0.9227982623346774,0.10833433368788706,0.5628174081709663,0.528386261899498,0.9337254173374336,0.01989551674603529,1.0,0.579941477922186,0.5778192799260928,0.07644488235739144,0.45823472392333986,0.9872791894819212,0.19819386743015777,0.1417416248735318,0.24943483818731305,0.2280618659334025,0.5119859152211704,
0.9227982623346774,0.06792801525318015,0.5628174081709663,0.528386261899498,0.9672280048256535,0.01989551674603529,0.9421615019809049,0.579941477922186,0.5778192799260928,0.07644488235739144,0.45823472392333986,0.9872791894819212,0.19819386743015777,0.1417416248735318,0.24943483818731305,0.2280618659334025,0.4093605894974822,
0.328136707345849,0.2217716600241334,0.7586365031451319,0.9680327782560698,0.7735458168111299,0.7937814925694101,0.549991400909175,0.8322382090121216,0.2796972595102186,0.4952041435740706,0.16992327474660399,0.6436944875363936,0.19007408616829313,0.7042394009980021,0.7509134349506116,0.8381964832978048,0.5588326926185535,
0.2413422343461341,0.9687878313669903,0.6602625025177505,0.8682284593811954,0.9496926304022478,0.3683418165631185,0.7280510581956224,0.290090524268104,0.9025151669376746,0.2338428289413662,0.6829042733123845,0.1527422622032274,0.3886909676518484,0.34982801895799,0.17665489892419262,0.33957536150623147,0.9310391170303747,
